Name_in_Tree,Latitude,Longitude
Antechinus.agilis,-37.58,146.42
Antechinus.agilis,-37.58,147.08
Antechinus.agilis,-37.58,148.25
Antechinus.agilis,-37.58,148.42
Antechinus.agilis,-37.57,142.35
Antechinus.agilis,-37.57,143.85
Antechinus.agilis,-37.57,144.4
Antechinus.agilis,-37.57,144.47
Antechinus.agilis,-37.57,145.37
Antechinus.agilis,-37.57,145.42
Antechinus.agilis,-37.57,145.47
Antechinus.agilis,-37.57,145.68
Antechinus.agilis,-37.57,145.7
Antechinus.agilis,-37.57,145.78
Antechinus.agilis,-37.57,145.88
Antechinus.agilis,-37.57,145.9
Antechinus.agilis,-37.57,145.92
Antechinus.agilis,-37.57,145.95
Antechinus.agilis,-37.57,148.9
Antechinus.agilis,-37.57,149.15
Antechinus.agilis,-37.57,149.75
Antechinus.agilis,-37.566667,145.666667
Antechinus.agilis,-37.566,143.85
Antechinus.agilis,-37.558,145.882
Antechinus.agilis,-37.55,144.37
Antechinus.agilis,-37.55,145.42
Antechinus.agilis,-37.55,145.55
Antechinus.agilis,-37.55,145.67
Antechinus.agilis,-37.55,145.85
Antechinus.agilis,-37.55,145.88
Antechinus.agilis,-37.55,146.28
Antechinus.agilis,-37.55,146.48
Antechinus.agilis,-37.55,146.78
Antechinus.agilis,-37.55,148
Antechinus.agilis,-37.55,149.45
Antechinus.agilis,-37.535,145.857
Antechinus.agilis,-37.533333,145.333333
Antechinus.agilis,-37.53,145.33
Antechinus.agilis,-37.53,145.4
Antechinus.agilis,-37.53,145.45
Antechinus.agilis,-37.53,145.47
Antechinus.agilis,-37.53,145.53
Antechinus.agilis,-37.53,145.6
Antechinus.agilis,-37.53,145.83
Antechinus.agilis,-37.53,145.87
Antechinus.agilis,-37.53,145.95
Antechinus.agilis,-37.53,146.02
Antechinus.agilis,-37.53,146.05
Antechinus.agilis,-37.53,146.7
Antechinus.agilis,-37.53,147.18
Antechinus.agilis,-37.53,147.83
Antechinus.agilis,-37.53,149.28
Antechinus.agilis,-37.52,143.85
Antechinus.agilis,-37.52,145.13
Antechinus.agilis,-37.52,145.55
Antechinus.agilis,-37.52,145.75
Antechinus.agilis,-37.52,145.82
Antechinus.agilis,-37.52,145.85
Antechinus.agilis,-37.52,146.43
Antechinus.agilis,-37.52,146.5
Antechinus.agilis,-37.52,146.63
Antechinus.agilis,-37.52,147.9
Antechinus.agilis,-37.52,147.92
Antechinus.agilis,-37.516667,149.166667
Antechinus.agilis,-37.5,144.33
Antechinus.agilis,-37.5,144.58
Antechinus.agilis,-37.5,145.33
Antechinus.agilis,-37.5,145.37
Antechinus.agilis,-37.5,145.42
Antechinus.agilis,-37.5,145.52
Antechinus.agilis,-37.5,145.75
Antechinus.agilis,-37.5,145.78
Antechinus.agilis,-37.5,145.83
Antechinus.agilis,-37.5,145.88
Antechinus.agilis,-37.5,145.883333
Antechinus.agilis,-37.5,146.2
Antechinus.agilis,-37.5,146.82
Antechinus.agilis,-37.5,147.9
Antechinus.agilis,-37.5,147.95
Antechinus.agilis,-37.5,148.18
Antechinus.agilis,-37.5,148.83
Antechinus.agilis,-37.5,148.85
Antechinus.agilis,-37.5,149.17
Antechinus.agilis,-37.5,149.75
Antechinus.agilis,-37.48,144.15
Antechinus.agilis,-37.48,144.5
Antechinus.agilis,-37.48,145.23
Antechinus.agilis,-37.48,145.28
Antechinus.agilis,-37.48,145.88
Antechinus.agilis,-37.48,146.97
Antechinus.agilis,-37.48,149.22
Antechinus.agilis,-37.48,149.6
Antechinus.agilis,-37.47,143.85
Antechinus.agilis,-37.47,144.03
Antechinus.agilis,-37.47,144.08
Antechinus.agilis,-37.47,144.15
Antechinus.agilis,-37.47,144.28
Antechinus.agilis,-37.47,144.3
Antechinus.agilis,-37.47,145.13
Antechinus.agilis,-37.47,145.23
Antechinus.agilis,-37.47,145.27
Antechinus.agilis,-37.47,147.25
Antechinus.agilis,-37.47,148.27
Antechinus.agilis,-37.47,149.78
Antechinus.agilis,-37.466,149.966
Antechinus.agilis,-37.4514,149.8
Antechinus.agilis,-37.45,144.02
Antechinus.agilis,-37.45,144.28
Antechinus.agilis,-37.45,145.13
Antechinus.agilis,-37.45,145.75
Antechinus.agilis,-37.45,146.761
Antechinus.agilis,-37.45,148.12
Antechinus.agilis,-37.45,148.7
Antechinus.agilis,-37.45,148.83
Antechinus.agilis,-37.45,148.9
Antechinus.agilis,-37.45,149.57
